Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
200335,W_Completeren aanvraag,11189.0,2012-01-13 12:27:01.695000+00:00,2012-01-13 12:48:39.233000+00:00
195124,W_Valideren aanvraag,10138.0,2012-01-13 12:28:00.069000+00:00,2012-01-13 12:51:29.580000+00:00
200503,W_Nabellen offertes,11169.0,2012-01-13 12:29:29.921000+00:00,2012-01-13 12:31:05.191000+00:00
198394,W_Nabellen offertes,10809.0,2012-01-13 12:31:06.149000+00:00,2012-01-13 12:35:50.605000+00:00
199756,W_Completeren aanvraag,10910.0,2012-01-13 12:32:44.531000+00:00,2012-01-13 12:39:24.810000+00:00
198394,W_Nabellen offertes,10809.0,2012-01-13 12:40:23.216000+00:00,2012-01-13 13:10:42.120000+00:00
200296,W_Completeren aanvraag,11189.0,2012-01-13 12:52:41.509000+00:00,2012-01-13 13:02:37.077000+00:00
198906,W_Nabellen offertes,10138.0,2012-01-13 12:58:31.895000+00:00,2012-01-13 12:58:48.328000+00:00
198906,W_Valideren aanvraag,10138.0,2012-01-13 12:59:41.469000+00:00,2012-01-13 13:30:07.730000+00:00
199558,W_Nabellen offertes,11189.0,2012-01-13 12:59:50.038000+00:00,2012-01-13 13:00:52.762000+00:00
200362,W_Nabellen offertes,11189.0,2012-01-13 13:02:48.730000+00:00,2012-01-13 13:03:38.424000+00:00
196756,W_Nabellen incomplete dossiers,10912.0,2012-01-13 13:03:53.928000+00:00,2012-01-13 13:11:16.451000+00:00
200305,W_Completeren aanvraag,11189.0,2012-01-13 13:05:30.593000+00:00,2012-01-13 13:17:15.066000+00:00
200164,W_Completeren aanvraag,11169.0,2012-01-13 13:08:05.417000+00:00,2012-01-13 13:42:19.233000+00:00
200506,W_Afhandelen leads,11169.0,2012-01-13 13:11:47.906000+00:00,2012-01-13 13:13:35.841000+00:00
195929,W_Valideren aanvraag,10629.0,2012-01-13 13:15:05.292000+00:00,2012-01-13 13:23:58.917000+00:00
197455,W_Nabellen incomplete dossiers,11189.0,2012-01-13 13:17:27.988000+00:00,2012-01-13 13:22:04.097000+00:00
200506,W_Completeren aanvraag,11169.0,2012-01-13 13:19:40.331000+00:00,2012-01-13 13:29:24.626000+00:00
196452,W_Nabellen incomplete dossiers,10912.0,2012-01-13 13:22:52.506000+00:00,2012-01-13 13:23:24.217000+00:00
198448,W_Valideren aanvraag,10609.0,2012-01-13 13:23:05.927000+00:00,2012-01-13 13:45:41.666000+00:00
200260,W_Completeren aanvraag,11189.0,2012-01-13 13:28:25.950000+00:00,2012-01-13 13:34:12.079000+00:00
200536,W_Completeren aanvraag,11189.0,2012-01-13 13:35:57.316000+00:00,2012-01-13 13:39:34.589000+00:00
200509,W_Completeren aanvraag,11189.0,2012-01-13 13:41:55.714000+00:00,2012-01-13 13:51:16.378000+00:00
196669,W_Valideren aanvraag,10609.0,2012-01-13 13:46:07.399000+00:00,2012-01-13 13:55:52.127000+00:00
200536,W_Completeren aanvraag,10910.0,2012-01-13 13:48:40.441000+00:00,2012-01-13 13:53:19.823000+00:00
200407,W_Completeren aanvraag,11189.0,2012-01-13 13:55:07.736000+00:00,2012-01-13 14:02:51.987000+00:00
196129,W_Valideren aanvraag,10609.0,2012-01-13 14:00:11.846000+00:00,2012-01-13 14:18:11.334000+00:00
198906,W_Valideren aanvraag,10138.0,2012-01-13 14:12:26.935000+00:00,2012-01-13 14:16:53.875000+00:00
200551,W_Afhandelen leads,10935.0,2012-01-13 14:16:03.599000+00:00,2012-01-13 14:19:28.180000+00:00
200551,W_Afhandelen leads,10935.0,2012-01-13 14:19:30.938000+00:00,2012-01-13 14:20:44.425000+00:00
200551,W_Completeren aanvraag,10935.0,2012-01-13 14:20:56.711000+00:00,2012-01-13 14:23:56.529000+00:00
196669,W_Nabellen incomplete dossiers,11169.0,2012-01-13 14:22:19.044000+00:00,2012-01-13 14:31:16.728000+00:00
200560,W_Completeren aanvraag,11003.0,2012-01-13 14:23:31.693000+00:00,2012-01-13 14:31:29.354000+00:00
200551,W_Nabellen offertes,10935.0,2012-01-13 14:24:27.305000+00:00,2012-01-13 14:26:16.535000+00:00
200548,W_Afhandelen leads,11122.0,2012-01-13 14:26:08.045000+00:00,2012-01-13 14:27:18.975000+00:00
196669,W_Nabellen incomplete dossiers,11169.0,2012-01-13 14:31:22.318000+00:00,2012-01-13 14:33:19.933000+00:00
200560,W_Nabellen offertes,11003.0,2012-01-13 14:31:45.413000+00:00,2012-01-13 14:34:47.410000+00:00
195985,W_Nabellen incomplete dossiers,10910.0,2012-01-13 14:39:18.916000+00:00,2012-01-13 14:39:31.412000+00:00
196669,W_Nabellen incomplete dossiers,10609.0,2012-01-13 14:40:01.130000+00:00,2012-01-13 14:50:55.967000+00:00
196452,W_Nabellen incomplete dossiers,10910.0,2012-01-13 14:44:30.286000+00:00,2012-01-13 14:48:38.277000+00:00
193381,W_Nabellen incomplete dossiers,10910.0,2012-01-13 14:50:26.705000+00:00,2012-01-13 14:50:48.551000+00:00
196063,W_Nabellen incomplete dossiers,10910.0,2012-01-13 14:50:55.579000+00:00,2012-01-13 14:54:32.037000+00:00
197825,W_Valideren aanvraag,10138.0,2012-01-13 14:53:28.528000+00:00,2012-01-13 14:53:31.577000+00:00
197387,W_Nabellen incomplete dossiers,10910.0,2012-01-13 14:54:40.118000+00:00,2012-01-13 14:57:13.205000+00:00
200548,W_Afhandelen leads,11122.0,2012-01-13 14:54:43.029000+00:00,2012-01-13 14:56:43.556000+00:00
197825,W_Valideren aanvraag,10138.0,2012-01-13 14:55:08.618000+00:00,2012-01-13 15:07:16.735000+00:00
197336,W_Valideren aanvraag,10609.0,2012-01-13 14:56:01.874000+00:00,2012-01-13 15:04:38.545000+00:00
200548,W_Afhandelen leads,11122.0,2012-01-13 14:56:46.428000+00:00,2012-01-13 14:56:59.445000+00:00
200485,W_Completeren aanvraag,10910.0,2012-01-13 15:02:38.161000+00:00,2012-01-13 15:03:38.849000+00:00
200239,W_Completeren aanvraag,11003.0,2012-01-13 15:03:16.764000+00:00,2012-01-13 15:03:34.641000+00:00
200518,W_Completeren aanvraag,10910.0,2012-01-13 15:03:43.955000+00:00,2012-01-13 15:06:38.523000+00:00
195824,W_Valideren aanvraag,10609.0,2012-01-13 15:05:29.469000+00:00,2012-01-13 15:24:18.110000+00:00
199806,W_Completeren aanvraag,11003.0,2012-01-13 15:06:23.320000+00:00,2012-01-13 15:08:19.342000+00:00
200442,W_Completeren aanvraag,10910.0,2012-01-13 15:06:45.769000+00:00,2012-01-13 15:06:55.870000+00:00
200359,W_Completeren aanvraag,10910.0,2012-01-13 15:09:29.822000+00:00,2012-01-13 15:22:44.257000+00:00
199387,W_Completeren aanvraag,11003.0,2012-01-13 15:09:46.638000+00:00,2012-01-13 15:22:21.606000+00:00
200164,W_Completeren aanvraag,10910.0,2012-01-13 15:23:30.014000+00:00,2012-01-13 15:27:08.058000+00:00
198948,W_Completeren aanvraag,11169.0,2012-01-13 15:23:35.938000+00:00,2012-01-13 15:28:20.734000+00:00
195190,W_Valideren aanvraag,10609.0,2012-01-13 15:25:42.956000+00:00,2012-01-13 15:39:00.866000+00:00
199806,W_Completeren aanvraag,11003.0,2012-01-13 15:27:24.485000+00:00,2012-01-13 15:30:01.185000+00:00
200239,W_Completeren aanvraag,10910.0,2012-01-13 15:27:36.363000+00:00,2012-01-13 15:29:49.382000+00:00
199983,W_Completeren aanvraag,11169.0,2012-01-13 15:28:34.179000+00:00,2012-01-13 15:31:14.032000+00:00
200335,W_Completeren aanvraag,10910.0,2012-01-13 15:30:22.166000+00:00,2012-01-13 15:32:13.236000+00:00
197054,W_Valideren aanvraag,10138.0,2012-01-13 15:31:46.801000+00:00,2012-01-13 15:35:33.723000+00:00
200260,W_Completeren aanvraag,10910.0,2012-01-13 15:33:07.668000+00:00,2012-01-13 15:39:07.905000+00:00
200260,W_Nabellen offertes,10910.0,2012-01-13 15:39:19.364000+00:00,2012-01-13 15:40:11.792000+00:00
195761,W_Valideren aanvraag,10609.0,2012-01-13 15:40:38.374000+00:00,2012-01-13 16:05:29.764000+00:00
200593,W_Completeren aanvraag,11169.0,2012-01-13 15:40:46.183000+00:00,2012-01-13 15:48:29.971000+00:00
200596,W_Afhandelen leads,11003.0,2012-01-13 15:41:07.044000+00:00,2012-01-13 15:42:16.803000+00:00
195196,W_Valideren aanvraag,10972.0,2012-01-13 15:41:23.985000+00:00,2012-01-13 16:54:57.966000+00:00
197467,W_Valideren aanvraag,10629.0,2012-01-13 15:41:29.782000+00:00,2012-01-13 16:16:22.847000+00:00
197458,W_Valideren aanvraag,11289.0,2012-01-13 15:42:36.377000+00:00,2012-01-13 16:31:49.014000+00:00
200596,W_Completeren aanvraag,11003.0,2012-01-13 15:42:38.116000+00:00,2012-01-13 15:50:32.265000+00:00
197258,W_Valideren aanvraag,10809.0,2012-01-13 15:43:39.480000+00:00,2012-01-13 16:10:04.797000+00:00
198496,W_Valideren aanvraag,10138.0,2012-01-13 15:48:19.212000+00:00,2012-01-13 15:58:47.107000+00:00
200596,W_Nabellen offertes,11003.0,2012-01-13 15:50:57.975000+00:00,2012-01-13 15:51:53.256000+00:00
196660,W_Nabellen offertes,10935.0,2012-01-13 15:54:10.143000+00:00,2012-01-13 15:58:18.941000+00:00
198496,W_Valideren aanvraag,10138.0,2012-01-13 16:01:05.550000+00:00,2012-01-13 16:26:43.820000+00:00
200581,W_Afhandelen leads,11003.0,2012-01-13 16:03:13.147000+00:00,2012-01-13 16:07:00.666000+00:00
200602,W_Afhandelen leads,11122.0,2012-01-13 16:03:19.024000+00:00,2012-01-13 16:06:36.144000+00:00
200305,W_Completeren aanvraag,10912.0,2012-01-13 16:05:15.409000+00:00,2012-01-13 16:07:07.881000+00:00
196759,W_Nabellen offertes,10935.0,2012-01-13 16:05:15.547000+00:00,2012-01-13 16:11:42.386000+00:00
195761,W_Nabellen incomplete dossiers,10609.0,2012-01-13 16:05:52.601000+00:00,2012-01-13 16:06:02.967000+00:00
200442,W_Completeren aanvraag,11003.0,2012-01-13 16:08:14.362000+00:00,2012-01-13 16:20:45.108000+00:00
196723,W_Nabellen offertes,10935.0,2012-01-13 16:11:48.298000+00:00,2012-01-13 16:14:57.622000+00:00
197467,W_Nabellen incomplete dossiers,10629.0,2012-01-13 16:16:38.571000+00:00,2012-01-13 16:16:53.587000+00:00
195404,W_Nabellen offertes,10935.0,2012-01-13 16:20:55.646000+00:00,2012-01-13 16:24:47.908000+00:00
200442,W_Nabellen offertes,11003.0,2012-01-13 16:21:19.383000+00:00,2012-01-13 16:24:16.545000+00:00
200611,W_Afhandelen leads,11003.0,2012-01-13 16:24:41.206000+00:00,2012-01-13 16:27:42.053000+00:00
197309,W_Nabellen incomplete dossiers,10789.0,2012-01-13 16:32:35.551000+00:00,2012-01-13 16:33:10.979000+00:00
200296,W_Completeren aanvraag,11003.0,2012-01-13 16:32:46.311000+00:00,2012-01-13 16:48:18.466000+00:00
193381,W_Nabellen incomplete dossiers,10789.0,2012-01-13 16:33:28.778000+00:00,2012-01-13 16:35:04.664000+00:00
196756,W_Nabellen incomplete dossiers,10789.0,2012-01-13 16:35:09.785000+00:00,2012-01-13 16:35:34.574000+00:00
197446,W_Nabellen incomplete dossiers,10789.0,2012-01-13 16:35:45.319000+00:00,2012-01-13 16:36:32.346000+00:00
197458,W_Valideren aanvraag,11289.0,2012-01-13 16:38:11.988000+00:00,2012-01-13 16:50:03.778000+00:00
200460,W_Completeren aanvraag,11122.0,2012-01-13 16:41:29.904000+00:00,2012-01-13 16:41:36.623000+00:00
197084,W_Valideren aanvraag,10609.0,2012-01-13 16:43:15.239000+00:00,2012-01-13 17:05:08.753000+00:00
198496,W_Nabellen incomplete dossiers,10138.0,2012-01-13 16:43:45.476000+00:00,2012-01-13 16:43:54.378000+00:00
195190,W_Nabellen incomplete dossiers,10910.0,2012-01-13 16:44:17.845000+00:00,2012-01-13 16:50:29.209000+00:00
196756,W_Valideren aanvraag,10138.0,2012-01-13 16:47:09.700000+00:00,2012-01-13 17:06:15.477000+00:00
200296,W_Nabellen offertes,11003.0,2012-01-13 16:48:58.123000+00:00,2012-01-13 16:50:14.146000+00:00
200617,W_Afhandelen leads,11003.0,2012-01-13 16:52:29.161000+00:00,2012-01-13 16:53:29.486000+00:00
197825,W_Nabellen incomplete dossiers,10910.0,2012-01-13 16:53:59.443000+00:00,2012-01-13 16:56:36.660000+00:00
195196,W_Valideren aanvraag,10972.0,2012-01-13 16:56:01.046000+00:00,2012-01-13 16:56:17.650000+00:00
197458,W_Valideren aanvraag,11289.0,2012-01-13 16:56:04.758000+00:00,2012-01-13 16:57:39.124000+00:00
196804,W_Nabellen offertes,10935.0,2012-01-13 16:56:15.848000+00:00,2012-01-13 17:08:05.998000+00:00
196960,W_Valideren aanvraag,10972.0,2012-01-13 16:59:52.410000+00:00,2012-01-13 17:15:31.471000+00:00
198496,W_Nabellen incomplete dossiers,10910.0,2012-01-13 16:59:57.818000+00:00,2012-01-13 17:07:24.124000+00:00
197084,W_Nabellen incomplete dossiers,10609.0,2012-01-13 17:05:34.579000+00:00,2012-01-13 17:14:01.869000+00:00
196822,W_Nabellen offertes,10935.0,2012-01-13 17:08:16.956000+00:00,2012-01-13 17:09:57.727000+00:00
196891,W_Nabellen offertes,10935.0,2012-01-13 17:10:18.331000+00:00,2012-01-13 17:14:01.861000+00:00
196852,W_Nabellen offertes,10935.0,2012-01-13 17:14:08.409000+00:00,2012-01-13 17:16:50.825000+00:00
195118,W_Nabellen incomplete dossiers,11169.0,2012-01-13 17:16:41.476000+00:00,2012-01-13 17:19:24.618000+00:00
196960,W_Valideren aanvraag,10609.0,2012-01-13 17:17:10.424000+00:00,2012-01-13 17:24:29.958000+00:00
195591,W_Valideren aanvraag,10629.0,2012-01-13 17:19:08.156000+00:00,2012-01-13 17:39:37.548000+00:00
200569,W_Completeren aanvraag,11122.0,2012-01-13 17:19:32.650000+00:00,2012-01-13 17:36:48.623000+00:00
197891,W_Nabellen offertes,10789.0,2012-01-13 17:22:33.170000+00:00,2012-01-13 17:22:48.431000+00:00
200632,W_Afhandelen leads,11003.0,2012-01-13 17:24:24.066000+00:00,2012-01-13 17:25:03.631000+00:00
198867,W_Nabellen offertes,10789.0,2012-01-13 17:24:32.061000+00:00,2012-01-13 17:24:42.712000+00:00
198969,W_Nabellen offertes,10789.0,2012-01-13 17:24:58.695000+00:00,2012-01-13 17:25:09.680000+00:00
200239,W_Completeren aanvraag,10910.0,2012-01-13 17:25:02.273000+00:00,2012-01-13 17:33:19.359000+00:00
200632,W_Afhandelen leads,11003.0,2012-01-13 17:25:09.081000+00:00,2012-01-13 17:25:19.585000+00:00
193083,W_Nabellen offertes,11259.0,2012-01-13 17:25:28.252000+00:00,2012-01-13 17:25:30.200000+00:00
198828,W_Nabellen offertes,10789.0,2012-01-13 17:25:28.316000+00:00,2012-01-13 17:25:46.198000+00:00
195190,W_Valideren aanvraag,10609.0,2012-01-13 17:25:34.244000+00:00,2012-01-13 17:26:07.762000+00:00
193083,W_Nabellen offertes,11259.0,2012-01-13 17:25:59.774000+00:00,2012-01-13 17:26:11.943000+00:00
198475,W_Nabellen offertes,10789.0,2012-01-13 17:26:02.669000+00:00,2012-01-13 17:26:15.358000+00:00
198882,W_Nabellen offertes,11259.0,2012-01-13 17:28:10.184000+00:00,2012-01-13 17:28:28.481000+00:00
198101,W_Nabellen offertes,11259.0,2012-01-13 17:29:01.480000+00:00,2012-01-13 17:29:16.136000+00:00
197674,W_Nabellen offertes,11259.0,2012-01-13 17:29:40.549000+00:00,2012-01-13 17:29:52.691000+00:00
197156,W_Nabellen offertes,11259.0,2012-01-13 17:30:43.165000+00:00,2012-01-13 17:30:56.711000+00:00
200239,W_Nabellen offertes,10910.0,2012-01-13 17:33:31.293000+00:00,2012-01-13 17:35:02.617000+00:00
197825,W_Nabellen incomplete dossiers,11003.0,2012-01-13 17:35:20.095000+00:00,2012-01-13 17:36:48.609000+00:00
200569,W_Nabellen offertes,11122.0,2012-01-13 17:37:53.193000+00:00,2012-01-13 17:38:54.121000+00:00
195591,W_Nabellen incomplete dossiers,10629.0,2012-01-13 17:39:50.610000+00:00,2012-01-13 17:40:36.200000+00:00
197779,W_Nabellen offertes,11259.0,2012-01-13 17:40:43.498000+00:00,2012-01-13 17:40:57.176000+00:00
193381,W_Valideren aanvraag,10629.0,2012-01-13 17:41:22.983000+00:00,2012-01-13 17:46:42.042000+00:00
198675,W_Nabellen offertes,11259.0,2012-01-13 17:41:26.365000+00:00,2012-01-13 17:41:37.049000+00:00
195985,W_Nabellen incomplete dossiers,10935.0,2012-01-13 17:41:39.962000+00:00,2012-01-13 17:41:47.778000+00:00
200569,W_Nabellen offertes,11122.0,2012-01-13 17:43:32.199000+00:00,2012-01-13 17:45:11.562000+00:00
197446,W_Valideren aanvraag,10629.0,2012-01-13 17:54:17.199000+00:00,2012-01-13 17:57:04.191000+00:00
200392,W_Completeren aanvraag,11122.0,2012-01-13 18:01:46.308000+00:00,2012-01-13 18:03:57.125000+00:00
200485,W_Completeren aanvraag,11122.0,2012-01-13 18:04:18.664000+00:00,2012-01-13 18:04:28.374000+00:00
200164,W_Completeren aanvraag,11122.0,2012-01-13 18:04:43.515000+00:00,2012-01-13 18:07:41.718000+00:00
200485,W_Completeren aanvraag,10913.0,2012-01-13 18:04:47.673000+00:00,2012-01-13 18:22:51.844000+00:00
200164,W_Completeren aanvraag,11122.0,2012-01-13 18:07:47.919000+00:00,2012-01-13 18:09:12.938000+00:00
200623,W_Completeren aanvraag,10889.0,2012-01-13 18:09:49.421000+00:00,2012-01-13 18:11:31.482000+00:00
200506,W_Nabellen offertes,11122.0,2012-01-13 18:10:13.225000+00:00,2012-01-13 18:12:07.444000+00:00
200644,W_Afhandelen leads,NOT SET,2012-01-13 18:12:23.585000+00:00,2012-01-13 18:15:33.788000+00:00
200506,W_Nabellen offertes,11122.0,2012-01-13 18:12:51.979000+00:00,2012-01-13 18:15:31.466000+00:00
200644,W_Completeren aanvraag,NOT SET,2012-01-13 18:16:10.957000+00:00,2012-01-13 18:28:51.117000+00:00
200641,W_Afhandelen leads,11122.0,2012-01-13 18:26:15.210000+00:00,2012-01-13 18:31:44.327000+00:00
192918,W_Valideren aanvraag,10609.0,2012-01-13 18:26:26.056000+00:00,2012-01-13 18:33:07.699000+00:00
200644,W_Nabellen offertes,NOT SET,2012-01-13 18:29:02.955000+00:00,2012-01-13 18:32:32.408000+00:00
200305,W_Completeren aanvraag,10913.0,2012-01-13 18:32:35.427000+00:00,2012-01-13 18:34:38.305000+00:00
197105,W_Valideren aanvraag,10609.0,2012-01-13 18:34:35.895000+00:00,2012-01-13 18:44:05.137000+00:00
195148,W_Nabellen offertes,NOT SET,2012-01-13 18:35:41.160000+00:00,2012-01-13 18:36:52.513000+00:00
199426,W_Completeren aanvraag,10913.0,2012-01-13 18:35:54.831000+00:00,2012-01-13 18:36:47.788000+00:00
200617,W_Completeren aanvraag,10889.0,2012-01-13 18:37:04.069000+00:00,2012-01-13 18:38:48.066000+00:00
199210,W_Completeren aanvraag,10913.0,2012-01-13 18:44:55.239000+00:00,2012-01-13 18:48:05.218000+00:00
199258,W_Completeren aanvraag,10913.0,2012-01-13 18:50:53.866000+00:00,2012-01-13 18:52:33.472000+00:00
196864,W_Valideren aanvraag,10609.0,2012-01-13 18:59:39.383000+00:00,2012-01-13 19:46:24.682000+00:00
200656,W_Completeren aanvraag,10909.0,2012-01-13 19:01:13.501000+00:00,2012-01-13 19:11:57.435000+00:00
200653,W_Afhandelen leads,NOT SET,2012-01-13 19:07:07.927000+00:00,2012-01-13 19:07:12.327000+00:00
194943,W_Nabellen offertes,NOT SET,2012-01-13 19:07:53.489000+00:00,2012-01-13 19:09:35.297000+00:00
200656,W_Nabellen offertes,10909.0,2012-01-13 19:12:14.766000+00:00,2012-01-13 19:17:24.724000+00:00
199372,W_Completeren aanvraag,10913.0,2012-01-13 19:24:39.429000+00:00,2012-01-13 19:37:59.716000+00:00
197387,W_Nabellen incomplete dossiers,10913.0,2012-01-13 19:44:41.078000+00:00,2012-01-13 19:53:27.014000+00:00
200578,W_Completeren aanvraag,11122.0,2012-01-13 19:45:34.524000+00:00,2012-01-13 19:47:59.091000+00:00
200566,W_Completeren aanvraag,11122.0,2012-01-13 19:48:06.177000+00:00,2012-01-13 19:56:04.729000+00:00
194532,W_Nabellen offertes,NOT SET,2012-01-13 19:48:58.658000+00:00,2012-01-13 19:49:48.333000+00:00
196039,W_Nabellen offertes,NOT SET,2012-01-13 19:50:04.525000+00:00,2012-01-13 19:51:00.087000+00:00
194532,W_Nabellen offertes,NOT SET,2012-01-13 19:53:36.392000+00:00,2012-01-13 19:53:46.911000+00:00
200548,W_Completeren aanvraag,11122.0,2012-01-13 19:56:22.109000+00:00,2012-01-13 20:21:13.517000+00:00
200578,W_Completeren aanvraag,10889.0,2012-01-13 20:03:15.274000+00:00,2012-01-13 20:10:39.185000+00:00
198609,W_Nabellen offertes,10889.0,2012-01-13 20:18:34.974000+00:00,2012-01-13 20:22:09.234000+00:00
200509,W_Completeren aanvraag,NOT SET,2012-01-13 20:23:07.999000+00:00,2012-01-13 20:41:30.935000+00:00
200578,W_Completeren aanvraag,11122.0,2012-01-13 20:26:38.569000+00:00,2012-01-13 20:29:30.470000+00:00
198657,W_Nabellen offertes,10889.0,2012-01-13 20:27:44.452000+00:00,2012-01-13 20:32:49.586000+00:00
197002,W_Nabellen offertes,10909.0,2012-01-13 20:28:37.786000+00:00,2012-01-13 20:30:55.145000+00:00
196969,W_Nabellen offertes,11122.0,2012-01-13 20:30:16.040000+00:00,2012-01-13 20:32:50.661000+00:00
195539,W_Nabellen offertes,10909.0,2012-01-13 20:31:01.982000+00:00,2012-01-13 20:34:55.958000+00:00
197084,W_Nabellen incomplete dossiers,10913.0,2012-01-13 20:32:37.296000+00:00,2012-01-13 20:40:10.273000+00:00
198525,W_Nabellen offertes,10889.0,2012-01-13 20:38:47.857000+00:00,2012-01-13 20:43:33.166000+00:00
196258,W_Nabellen offertes,10889.0,2012-01-13 20:44:24.662000+00:00,2012-01-13 20:47:36.893000+00:00
197228,W_Nabellen offertes,11122.0,2012-01-13 20:46:18.373000+00:00,2012-01-13 20:50:50.684000+00:00
195648,W_Nabellen offertes,10889.0,2012-01-13 20:48:55.302000+00:00,2012-01-13 21:00:22.505000+00:00
196063,W_Nabellen incomplete dossiers,10913.0,2012-01-13 20:53:08.685000+00:00,2012-01-13 20:53:21.966000+00:00
196969,W_Nabellen offertes,10909.0,2012-01-13 21:00:19.250000+00:00,2012-01-13 21:02:43.971000+00:00
197180,W_Nabellen offertes,11122.0,2012-01-13 21:00:54.016000+00:00,2012-01-13 21:02:09.421000+00:00
196305,W_Nabellen offertes,NOT SET,2012-01-13 21:03:24.296000+00:00,2012-01-13 21:03:40.037000+00:00
197008,W_Nabellen offertes,11122.0,2012-01-13 21:04:11.182000+00:00,2012-01-13 21:09:58.080000+00:00
200653,W_Afhandelen leads,10609.0,2012-01-13 21:05:56.597000+00:00,2012-01-13 21:06:24.540000+00:00
200581,W_Completeren aanvraag,10889.0,2012-01-13 21:06:04.692000+00:00,2012-01-13 21:06:12.085000+00:00
200578,W_Completeren aanvraag,10889.0,2012-01-13 21:06:21.743000+00:00,2012-01-13 21:22:53.858000+00:00
200689,W_Afhandelen leads,10609.0,2012-01-13 21:07:57.086000+00:00,2012-01-13 21:08:12.285000+00:00
200674,W_Afhandelen leads,10609.0,2012-01-13 21:14:40.629000+00:00,2012-01-13 21:15:05.806000+00:00
196452,W_Nabellen incomplete dossiers,10913.0,2012-01-13 21:17:32.679000+00:00,2012-01-13 21:29:00.087000+00:00
195449,W_Nabellen offertes,NOT SET,2012-01-13 21:21:54.375000+00:00,2012-01-13 21:23:38.873000+00:00
200578,W_Nabellen offertes,10889.0,2012-01-13 21:23:19.159000+00:00,2012-01-13 21:24:03.162000+00:00
200689,W_Afhandelen leads,10609.0,2012-01-13 21:23:49.634000+00:00,2012-01-13 21:37:54.644000+00:00
196305,W_Nabellen offertes,NOT SET,2012-01-13 21:24:30.324000+00:00,2012-01-13 21:25:21.181000+00:00
200578,W_Nabellen offertes,10889.0,2012-01-13 21:24:30.345000+00:00,2012-01-13 21:28:16.852000+00:00
194907,W_Nabellen offertes,NOT SET,2012-01-13 21:25:31.094000+00:00,2012-01-13 21:25:47.396000+00:00
194677,W_Nabellen offertes,NOT SET,2012-01-13 21:26:00.452000+00:00,2012-01-13 21:28:57.880000+00:00
195389,W_Nabellen offertes,10889.0,2012-01-13 21:28:50.171000+00:00,2012-01-13 21:33:48.309000+00:00
195600,W_Nabellen offertes,NOT SET,2012-01-13 21:29:14.717000+00:00,2012-01-13 21:42:45.402000+00:00
199983,W_Completeren aanvraag,10909.0,2012-01-13 21:29:21.577000+00:00,2012-01-13 21:30:09.151000+00:00
200710,W_Afhandelen leads,11122.0,2012-01-13 21:35:23.827000+00:00,2012-01-13 21:37:33.594000+00:00
200653,W_Afhandelen leads,10913.0,2012-01-13 21:37:14.644000+00:00,2012-01-13 21:37:16.678000+00:00
200653,W_Afhandelen leads,10913.0,2012-01-13 21:37:33.436000+00:00,2012-01-13 21:37:34.459000+00:00
196918,W_Nabellen offertes,10889.0,2012-01-13 21:37:39.985000+00:00,2012-01-13 21:39:50.443000+00:00
200335,W_Completeren aanvraag,11122.0,2012-01-13 21:37:59.711000+00:00,2012-01-13 21:48:56.460000+00:00
198427,W_Completeren aanvraag,10909.0,2012-01-13 21:38:09.990000+00:00,2012-01-13 21:38:54.748000+00:00
200548,W_Completeren aanvraag,11122.0,2012-01-13 21:50:43.063000+00:00,2012-01-13 21:59:13.792000+00:00
200653,W_Afhandelen leads,10861.0,2012-01-14 11:08:39.224000+00:00,2012-01-14 11:13:27.783000+00:00
199762,W_Nabellen offertes,10929.0,2012-01-14 11:09:07.267000+00:00,2012-01-14 11:13:50.298000+00:00
200653,W_Afhandelen leads,10861.0,2012-01-14 11:13:47.472000+00:00,2012-01-14 11:16:09.340000+00:00
195761,W_Nabellen incomplete dossiers,10913.0,2012-01-14 11:14:12.741000+00:00,2012-01-14 11:16:53.310000+00:00
199762,W_Nabellen offertes,10929.0,2012-01-14 11:14:21.538000+00:00,2012-01-14 11:17:08.211000+00:00
197419,W_Nabellen offertes,10861.0,2012-01-14 11:18:31.100000+00:00,2012-01-14 11:20:15.646000+00:00
196909,W_Completeren aanvraag,10228.0,2012-01-14 11:22:17.959000+00:00,2012-01-14 11:22:27.221000+00:00
200686,W_Afhandelen leads,10932.0,2012-01-14 11:22:50.414000+00:00,2012-01-14 11:24:35.242000+00:00
196063,W_Nabellen incomplete dossiers,10913.0,2012-01-14 11:24:06.749000+00:00,2012-01-14 11:27:39.848000+00:00
200632,W_Completeren aanvraag,10929.0,2012-01-14 11:29:36.756000+00:00,2012-01-14 11:32:38.100000+00:00
200695,W_Afhandelen leads,10932.0,2012-01-14 11:36:06.426000+00:00,2012-01-14 13:25:42.212000+00:00
196063,W_Nabellen incomplete dossiers,10931.0,2012-01-14 11:36:23.445000+00:00,2012-01-14 11:36:25.135000+00:00
196063,W_Nabellen incomplete dossiers,10931.0,2012-01-14 11:36:47.124000+00:00,2012-01-14 11:40:40.278000+00:00
200698,W_Afhandelen leads,10932.0,2012-01-14 11:37:16.075000+00:00,2012-01-14 11:41:51.764000+00:00
196452,W_Nabellen incomplete dossiers,10913.0,2012-01-14 11:38:10.252000+00:00,2012-01-14 11:39:08.749000+00:00
200701,W_Afhandelen leads,10932.0,2012-01-14 11:42:29.276000+00:00,2012-01-14 11:51:32.890000+00:00
